national_id,nom_fr,nom_en,type_1,type_2,image_url
"984","Fort-Ivoire","Great Tusk","Sol","Combat","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/984.png"
"985","Hurle-Queue","Scream Tail","Fée","Psy","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/985.png"
"986","Fongus-Furie","Brute Bonnet","Plante","Ténèbres","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/986.png"
"987","Flotte-Mèche","Flutter Mane","Spectre","Fée","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/987.png"
"988","Rampe-Ailes","Slither Wing","Insecte","Combat","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/988.png"
"989","Pelage-Sablé","Sandy Shocks","Électrik","Sol","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/989.png"
"990","Roue-de-Fer","Iron Treads","Sol","Acier","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/990.png"
"991","Hotte-de-Fer","Iron Bundle","Glace","Eau","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/991.png"
"992","Paume-de-Fer","Iron Hands","Combat","Électrik","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/992.png"
"993","Têtes-de-Fer","Iron Jugulis","Ténèbres","Vol","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/993.png"
"994","Mite-de-Fer","Iron Moth","Feu","Poison","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/994.png"
"995","Épine-de-Fer","Iron Thorns","Roche","Électrik","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/995.png"
"996","Frigodo","Frigibax","Dragon","Glace","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/996.png"
"997","Cryodo","Arctibax","Dragon","Glace","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/997.png"
"998","Glaivodo","Baxcalibur","Dragon","Glace","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/998.png"
"999","Mordudor","Gimmighoul","Spectre","","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/999.png"
"1000","Gromago","Gholdengo","Acier","Spectre","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1000.png"
"1001","Chongjian","Wo-Chien","Ténèbres","Plante","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1001.png"
"1002","Baojian","Chien-Pao","Ténèbres","Glace","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1002.png"
"1003","Dinglu","Ting-Lu","Ténèbres","Sol","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1003.png"
"1004","Yuyu","Chi-Yu","Ténèbres","Feu","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1004.png"
"1005","Rugit-Lune","Roaring Moon","Dragon","Ténèbres","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1005.png"
"1006","Garde-de-Fer","Iron Valiant","Fée","Combat","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1006.png"
"1007","Koraidon","Koraidon","Combat","Dragon","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1007.png"
"1008","Miraidon","Miraidon","Électrik","Dragon","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1008.png"
"1009","Serpente-Eau","Walking Wake","Eau","Dragon","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1009.png"
"1010","Vert-de-Fer","Iron Leaves","Plante","Psy","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1010.png"
"1011","Pomdramour","Dipplin","Plante","Dragon","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1011.png"
"1012","Poltchageist","Poltchageist","Plante","Spectre","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1012.png"
"1013","Théffroyable","Sinistcha","Plante","Spectre","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1013.png"
"1014","Félicanis","Okidogi","Poison","Combat","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1014.png"
"1015","Fortusimia","Munkidori","Poison","Psy","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1015.png"
"1016","Favianos","Fezandipiti","Poison","Fée","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1016.png"
"1017","Ogerpon","Ogerpon","Plante","","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1017.png"
"1018","Pondralugon","Archaludon","Acier","Dragon","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1018.png"
"1019","Pomdorochi","Hydrapple","Plante","Dragon","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1019.png"
"1020","Feu-Perçant","Gouging Fire","Feu","Dragon","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1020.png"
"1021","Ire-Foudre","Raging Bolt","Électrik","Dragon","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1021.png"
"1022","Roc-de-Fer","Iron Boulder","Roche","Psy","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1022.png"
"1023","Chef-de-Fer","Iron Crown","Acier","Psy","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1023.png"
"1024","Terapagos","Terapagos","Normal","","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1024.png"
"1025","Pêchaminus","Pecharunt","Poison","Spectre","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1025.png"
